book_id,title,author,genre,sub_genre,pages,reading_level,avg_rating,publish_year,description,tags
B0393,The Importance of Being Earnest,Oscar Wilde,Literary Fiction,Contemporary,300,hard,4.6,1893,"A compelling literary fiction book by Oscar Wilde, exploring themes of contemporary.",Contemporary
B0394,Flower Fables,Louisa May Alcott,Literary Fiction,Contemporary,300,hard,4.6,1854,"A compelling literary fiction book by Louisa May Alcott, exploring themes of contemporary.",Contemporary
B0395,La père Goriot,Honoré de Balzac,Literary Fiction,Contemporary,300,hard,3.8,1800,"A compelling literary fiction book by Honoré de Balzac, exploring themes of contemporary.",Contemporary
B0396,"Under the Greenwood Tree or, The Mellstock quire",Thomas Hardy,Literary Fiction,Contemporary,300,hard,3.8,1872,"A compelling literary fiction book by Thomas Hardy, exploring themes of contemporary.",Contemporary
B0397,De la démocratie en Amérique,"Alexis de Tocqueville, Gustave de Beaumont",Literary Fiction,Contemporary,300,hard,4.2,1835,"A compelling literary fiction book by Alexis de Tocqueville, Gustave de Beaumont, exploring themes of contemporary.",Contemporary
B0398,Bleak House,Charles Dickens,Literary Fiction,Contemporary,300,hard,3.9,1850,"A compelling literary fiction book by Charles Dickens, exploring themes of contemporary.",Contemporary
B0399,The Souls of Black Folk,W. E. B. Du Bois,Literary Fiction,Contemporary,300,hard,3.9,1903,"A compelling literary fiction book by W. E. B. Du Bois, exploring themes of contemporary.",Contemporary
B0400,Timon of Athens,William Shakespeare,Literary Fiction,Contemporary,300,hard,4.1,1734,"A compelling literary fiction book by William Shakespeare, exploring themes of contemporary.",Contemporary
B0401,A Christmas Carol,Charles Dickens,Non-Fiction,Biography,300,hard,3.7,1843,"A compelling non-fiction book by Charles Dickens, exploring themes of biography.",Biography
B0402,The Scarlet Letter,Nathaniel Hawthorne,Non-Fiction,Biography,300,hard,3.9,1800,"A compelling non-fiction book by Nathaniel Hawthorne, exploring themes of biography.",Biography
B0403,Анна Каренина,Лев Толстой,Non-Fiction,Biography,300,hard,4.0,1876,"A compelling non-fiction book by Лев Толстой, exploring themes of biography.",Biography
B0404,The Hound of the Baskervilles,Arthur Conan Doyle,Non-Fiction,Biography,300,hard,4.6,1900,"A compelling non-fiction book by Arthur Conan Doyle, exploring themes of biography.",Biography
B0405,The Yellow Wallpaper,"Charlotte Perkins Gilman, Aric Cushing, Logan Thomas, SparkNotes, Bryan Hunt, A. J. Alexander, Steven Stern, Aileen Oracion, Twisted Classics, Anne Geer, Sara Barkat, Period Time Publishing, Félix Gerónimo, Agustín López Tobajas, Nicolae Sfetcu, Erminia Passannanti",Non-Fiction,Biography,300,hard,4.6,1892,"A compelling non-fiction book by Charlotte Perkins Gilman, Aric Cushing, Logan Thomas, SparkNotes, Bryan Hunt, A. J. Alexander, Steven Stern, Aileen Oracion, Twisted Classics, Anne Geer, Sara Barkat, Period Time Publishing, Félix Gerónimo, Agustín López Tobajas, Nicolae Sfetcu, Erminia Passannanti, exploring themes of biography.",Biography
B0406,Riders of the Purple Sage,Zane Grey,Non-Fiction,Biography,300,hard,4.2,1912,"A compelling non-fiction book by Zane Grey, exploring themes of biography.",Biography
B0407,Tao te Ching,老子,Non-Fiction,Biography,300,hard,4.4,1842,"A compelling non-fiction book by 老子, exploring themes of biography.",Biography
B0408,At the Back of the North Wind,George MacDonald,Non-Fiction,Biography,300,hard,3.5,1871,"A compelling non-fiction book by George MacDonald, exploring themes of biography.",Biography
B0409,Lilith,George MacDonald,Non-Fiction,Biography,300,hard,3.7,1895,"A compelling non-fiction book by George MacDonald, exploring themes of biography.",Biography
B0410,Jude the Obscure,Thomas Hardy,Non-Fiction,Biography,300,hard,3.9,1895,"A compelling non-fiction book by Thomas Hardy, exploring themes of biography.",Biography
B0411,The Golden Bough,James George Frazer,Non-Fiction,Biography,300,hard,4.1,1890,"A compelling non-fiction book by James George Frazer, exploring themes of biography.",Biography
B0412,The Hunting of the Snark,Lewis Carroll,Non-Fiction,Biography,300,hard,3.6,1876,"A compelling non-fiction book by Lewis Carroll, exploring themes of biography.",Biography
B0413,Tales from Shakespeare [20 tales],"Charles Lamb, Mary Lamb",Non-Fiction,Biography,300,hard,4.0,1800,"A compelling non-fiction book by Charles Lamb, Mary Lamb, exploring themes of biography.",Biography
B0414,"The History of Rasselas, Prince of Abyssinia",Samuel Johnson,Non-Fiction,Biography,300,hard,3.5,1759,"A compelling non-fiction book by Samuel Johnson, exploring themes of biography.",Biography
B0415,Salammbô,Gustave Flaubert,Non-Fiction,Biography,300,hard,4.0,1863,"A compelling non-fiction book by Gustave Flaubert, exploring themes of biography.",Biography
B0416,"The Beasts of Tarzan (Classic Ace SF, F-203)",Edgar Rice Burroughs,Non-Fiction,Biography,300,hard,3.6,1914,"A compelling non-fiction book by Edgar Rice Burroughs, exploring themes of biography.",Biography
B0417,Spoon River Anthology,"Edgar Lee Masters, Beatriz Martín Vidal, Mario Giacomelli, Patrick Reumaux",Non-Fiction,Biography,300,hard,4.7,1914,"A compelling non-fiction book by Edgar Lee Masters, Beatriz Martín Vidal, Mario Giacomelli, Patrick Reumaux, exploring themes of biography.",Biography
B0418,Effi Briest,Theodor Fontane,Non-Fiction,Biography,300,hard,4.1,1894,"A compelling non-fiction book by Theodor Fontane, exploring themes of biography.",Biography
B0419,The Classic Tale of the Velveteen Rabbit,Margery Williams Bianco,Non-Fiction,Biography,300,hard,4.0,1900,"A compelling non-fiction book by Margery Williams Bianco, exploring themes of biography.",Biography
B0420,Dē vītā Caesarum,Suetonius,Non-Fiction,Biography,300,hard,4.1,1470,"A compelling non-fiction book by Suetonius, exploring themes of biography.",Biography
B0421,Goodnight Moon,Margaret Wise Brown,Non-Fiction,Biography,300,hard,4.5,1947,"A compelling non-fiction book by Margaret Wise Brown, exploring themes of biography.",Biography
B0422,الروض العاطر في نزهة الخاطر,ʻUmar ibn Muḥammad Nafzāwī,Non-Fiction,Biography,300,hard,3.9,1886,"A compelling non-fiction book by ʻUmar ibn Muḥammad Nafzāwī, exploring themes of biography.",Biography
B0423,Tarzan and the Jewels of Opar,Edgar Rice Burroughs,Non-Fiction,Biography,300,hard,3.8,1916,"A compelling non-fiction book by Edgar Rice Burroughs, exploring themes of biography.",Biography
B0424,Guess How Much I Love You,"Sam McBratney, Anita Jeram",Non-Fiction,Biography,300,hard,4.3,1994,"A compelling non-fiction book by Sam McBratney, Anita Jeram, exploring themes of biography.",Biography
B0425,El túnel,Ernesto Sabato,Non-Fiction,Biography,300,hard,3.7,1948,"A compelling non-fiction book by Ernesto Sabato, exploring themes of biography.",Biography
B0426,The Return of Tarzan,Edgar Rice Burroughs,Non-Fiction,Biography,300,hard,4.1,1915,"A compelling non-fiction book by Edgar Rice Burroughs, exploring themes of biography.",Biography
B0427,Historia verdadera de la conquista de la Nueva España,Bernal Díaz del Castillo,Non-Fiction,Biography,300,hard,3.6,1632,"A compelling non-fiction book by Bernal Díaz del Castillo, exploring themes of biography.",Biography
B0428,Le Deuxième Sexe,Simone de Beauvoir,Non-Fiction,Biography,300,hard,4.0,1949,"A compelling non-fiction book by Simone de Beauvoir, exploring themes of biography.",Biography
B0429,Divergent,Veronica Roth,Non-Fiction,Biography,300,hard,3.5,2010,"A compelling non-fiction book by Veronica Roth, exploring themes of biography.",Biography
B0430,Sapiens,Yuval Noah Harari,Non-Fiction,Biography,300,hard,4.2,2011,"A compelling non-fiction book by Yuval Noah Harari, exploring themes of biography.",Biography
B0431,Egmont,Johann Wolfgang von Goethe,Non-Fiction,Biography,300,hard,4.7,1788,"A compelling non-fiction book by Johann Wolfgang von Goethe, exploring themes of biography.",Biography
B0432,The Naked Ape,Desmond Morris,Non-Fiction,Biography,300,hard,3.8,1772,"A compelling non-fiction book by Desmond Morris, exploring themes of biography.",Biography
B0433,Death in the afternoon,Ernest Hemingway,Non-Fiction,Biography,300,hard,3.8,1920,"A compelling non-fiction book by Ernest Hemingway, exploring themes of biography.",Biography
B0434,The Phantom Tollbooth,Norton Juster,Non-Fiction,Biography,300,hard,4.3,1961,"A compelling non-fiction book by Norton Juster, exploring themes of biography.",Biography
B0435,The Lincoln Lawyer (Mickey Haller #1),Michael Connelly,Non-Fiction,Biography,300,hard,3.9,1895,"A compelling non-fiction book by Michael Connelly, exploring themes of biography.",Biography
B0436,The Son of Tarzan,Edgar Rice Burroughs,Non-Fiction,Biography,300,hard,4.1,1915,"A compelling non-fiction book by Edgar Rice Burroughs, exploring themes of biography.",Biography
B0437,The Tommyknockers,Stephen King,Non-Fiction,Biography,300,hard,4.0,1985,"A compelling non-fiction book by Stephen King, exploring themes of biography.",Biography
B0438,Biology,Neil Allison Campbell,Non-Fiction,Biography,300,hard,4.0,1987,"A compelling non-fiction book by Neil Allison Campbell, exploring themes of biography.",Biography
B0439,The Life of Our Lord,"Charles Dickens, Workman Family Classics, B. McCahill",Non-Fiction,Biography,300,hard,4.4,1934,"A compelling non-fiction book by Charles Dickens, Workman Family Classics, B. McCahill, exploring themes of biography.",Biography
B0440,Alive!,Piers Paul Read,Non-Fiction,Biography,300,hard,4.3,1920,"A compelling non-fiction book by Piers Paul Read, exploring themes of biography.",Biography
B0441,The emperor's new clothes,"Hans Christian Andersen, Ève Tharlet, Jeffrey Stewart Timmins, Stephanie True Peters",Non-Fiction,Biography,300,hard,3.9,1945,"A compelling non-fiction book by Hans Christian Andersen, Ève Tharlet, Jeffrey Stewart Timmins, Stephanie True Peters, exploring themes of biography.",Biography
B0442,Just one look,Harlan Coben,Non-Fiction,Biography,300,hard,3.7,2001,"A compelling non-fiction book by Harlan Coben, exploring themes of biography.",Biography
B0443,Tarzan at the Earth's Core,Edgar Rice Burroughs,Non-Fiction,Biography,300,hard,4.4,1959,"A compelling non-fiction book by Edgar Rice Burroughs, exploring themes of biography.",Biography
B0444,Danse Macabre,Stephen King,Non-Fiction,Biography,300,hard,3.5,1980,"A compelling non-fiction book by Stephen King, exploring themes of biography.",Biography
B0445,The Ipcress File,Len Deighton,Non-Fiction,Biography,300,hard,4.5,1962,"A compelling non-fiction book by Len Deighton, exploring themes of biography.",Biography
B0446,O Christos xanastavronetai,Nikos Kazantzakis,Non-Fiction,Biography,300,hard,3.6,1901,"A compelling non-fiction book by Nikos Kazantzakis, exploring themes of biography.",Biography
B0447,Never Cry Wolf,Farley Mowat,Non-Fiction,Biography,300,hard,3.6,1963,"A compelling non-fiction book by Farley Mowat, exploring themes of biography.",Biography
B0448,The Selfish Gene,Richard Dawkins,Non-Fiction,Biography,300,hard,3.9,1976,"A compelling non-fiction book by Richard Dawkins, exploring themes of biography.",Biography
B0449,Rotkäppchen,"Charles Perrault, Gebrüder Grimm [Brothers Grimm]",Non-Fiction,Biography,300,hard,3.7,1945,"A compelling non-fiction book by Charles Perrault, Gebrüder Grimm [Brothers Grimm], exploring themes of biography.",Biography
B0450,La Dorotea,Lope de Vega,Non-Fiction,Biography,300,hard,3.7,1632,"A compelling non-fiction book by Lope de Vega, exploring themes of biography.",Biography
B0451,The Innocent,Harlan Coben,Non-Fiction,Biography,300,hard,4.3,2004,"A compelling non-fiction book by Harlan Coben, exploring themes of biography.",Biography
B0452,Mike Mulligan and His Steam Shovel,Virginia Lee Burton,Non-Fiction,Biography,300,hard,4.3,1939,"A compelling non-fiction book by Virginia Lee Burton, exploring themes of biography.",Biography
B0453,The White Dragon,Anne McCaffrey,Non-Fiction,Biography,300,hard,3.8,1978,"A compelling non-fiction book by Anne McCaffrey, exploring themes of biography.",Biography
B0454,His Dark Materials,Philip Pullman,Non-Fiction,Biography,300,hard,3.6,2000,"A compelling non-fiction book by Philip Pullman, exploring themes of biography.",Biography
B0455,A dark-adapted eye,"Ruth Rendell, Harriet Walter, Richard Bravery",Non-Fiction,Biography,300,hard,4.7,1986,"A compelling non-fiction book by Ruth Rendell, Harriet Walter, Richard Bravery, exploring themes of biography.",Biography
B0456,Bu mu'yuk jloktor,"David Werner, Carol Thuman, Jane Maxwell, Andrew Pearson, C. Sathyamala, David B. Werner",Non-Fiction,Biography,300,hard,4.3,1975,"A compelling non-fiction book by David Werner, Carol Thuman, Jane Maxwell, Andrew Pearson, C. Sathyamala, David B. Werner, exploring themes of biography.",Biography
B0457,Les Croisades vues par les Arabes,Amin Maalouf,Non-Fiction,Biography,300,hard,3.8,1983,"A compelling non-fiction book by Amin Maalouf, exploring themes of biography.",Biography
B0458,Down Under (In a Sunburned Country),Bill Bryson,Non-Fiction,Biography,300,hard,4.0,2000,"A compelling non-fiction book by Bill Bryson, exploring themes of biography.",Biography
B0459,Fleshmarket Close,"Ian Rankin, Francisco Martín Arribas",Non-Fiction,Biography,300,hard,4.7,2004,"A compelling non-fiction book by Ian Rankin, Francisco Martín Arribas, exploring themes of biography.",Biography
B0460,La vérité sur l'affaire Harry Quebert,Joël Dicker,Non-Fiction,Biography,300,hard,4.2,2012,"A compelling non-fiction book by Joël Dicker, exploring themes of biography.",Biography
B0461,Los templarios,Piers Paul Read,Non-Fiction,Biography,300,hard,4.1,1995,"A compelling non-fiction book by Piers Paul Read, exploring themes of biography.",Biography
B0462,The Naming of the Dead (An Inspector Rebus),Ian Rankin,Non-Fiction,Biography,300,hard,4.3,2006,"A compelling non-fiction book by Ian Rankin, exploring themes of biography.",Biography
B0463,Banco,Henri Charrière,Non-Fiction,Biography,300,hard,4.6,1900,"A compelling non-fiction book by Henri Charrière, exploring themes of biography.",Biography
B0464,Poems,Juan Ramón Jiménez,Non-Fiction,Biography,300,hard,4.5,1917,"A compelling non-fiction book by Juan Ramón Jiménez, exploring themes of biography.",Biography
B0465,Hillbilly Elegy,J. D. Vance,Non-Fiction,Biography,300,hard,3.9,2016,"A compelling non-fiction book by J. D. Vance, exploring themes of biography.",Biography
B0466,National Velvet,"Bagnold, Enid.",Non-Fiction,Biography,300,hard,4.1,1900,"A compelling non-fiction book by Bagnold, Enid., exploring themes of biography.",Biography
B0467,My Teacher Is an Alien,Bruce Coville,Non-Fiction,Biography,300,hard,3.9,1989,"A compelling non-fiction book by Bruce Coville, exploring themes of biography.",Biography
B0468,Treason's Harbour,Patrick O'Brian,Non-Fiction,Biography,300,hard,4.1,1983,"A compelling non-fiction book by Patrick O'Brian, exploring themes of biography.",Biography
B0469,The Way Things Work,David Macaulay,Non-Fiction,Biography,300,hard,4.2,1988,"A compelling non-fiction book by David Macaulay, exploring themes of biography.",Biography
B0470,A question of blood,Ian Rankin,Non-Fiction,Biography,300,hard,4.7,2003,"A compelling non-fiction book by Ian Rankin, exploring themes of biography.",Biography
B0471,Ancient Egypt (DK Eyewitness),"Hart, George, George Hart, George Hart, DK Publishing",Non-Fiction,Biography,300,hard,3.9,1990,"A compelling non-fiction book by Hart, George, George Hart, George Hart, DK Publishing, exploring themes of biography.",Biography
B0472,Рабство нашего времени,Лев Толстой,Non-Fiction,Biography,300,hard,4.2,1900,"A compelling non-fiction book by Лев Толстой, exploring themes of biography.",Biography
B0473,The Magic School Bus,Joanna Cole,Non-Fiction,Biography,300,hard,4.1,1990,"A compelling non-fiction book by Joanna Cole, exploring themes of biography.",Biography
B0474,"Oh, the Places You'll Go!",Dr. Seuss,Non-Fiction,Biography,300,hard,4.2,1990,"A compelling non-fiction book by Dr. Seuss, exploring themes of biography.",Biography
B0475,The triumph of Katie Byrne,Barbara Taylor Bradford,Non-Fiction,Biography,300,hard,4.7,2001,"A compelling non-fiction book by Barbara Taylor Bradford, exploring themes of biography.",Biography
B0476,The Sea For Breakfast,Lillian Beckwith,Non-Fiction,Biography,300,hard,4.5,1961,"A compelling non-fiction book by Lillian Beckwith, exploring themes of biography.",Biography
B0477,A Whale for the Killing,Farley Mowat,Non-Fiction,Biography,300,hard,4.5,1972,"A compelling non-fiction book by Farley Mowat, exploring themes of biography.",Biography
B0478,Over the River and Through the Wood,"Lydia Maria Child, C. Manson, Nadine Bernard Westcott, Christopher Manson, Brinton Turkle",Non-Fiction,Biography,300,hard,4.3,1924,"A compelling non-fiction book by Lydia Maria Child, C. Manson, Nadine Bernard Westcott, Christopher Manson, Brinton Turkle, exploring themes of biography.",Biography
B0479,The diamond smugglers,Ian Fleming,Non-Fiction,Biography,300,hard,4.1,1957,"A compelling non-fiction book by Ian Fleming, exploring themes of biography.",Biography
B0480,The one plus one,Jojo Moyes,Non-Fiction,Biography,300,hard,4.7,2014,"A compelling non-fiction book by Jojo Moyes, exploring themes of biography.",Biography
B0481,A Christmas Carol,Charles Dickens,Horror,Supernatural,300,medium,3.7,1843,"A compelling horror book by Charles Dickens, exploring themes of supernatural.",Supernatural
B0482,The Picture of Dorian Gray,Oscar Wilde,Horror,Supernatural,300,medium,4.2,1890,"A compelling horror book by Oscar Wilde, exploring themes of supernatural.",Supernatural
B0483,"Frankenstein; or, The Modern Prometheus",Mary Shelley,Horror,Supernatural,300,medium,3.9,1818,"A compelling horror book by Mary Shelley, exploring themes of supernatural.",Supernatural
B0484,Dracula,Bram Stoker,Horror,Supernatural,300,medium,4.5,1897,"A compelling horror book by Bram Stoker, exploring themes of supernatural.",Supernatural
B0485,The Legend of Sleepy Hollow,Washington Irving,Horror,Supernatural,300,medium,3.6,1820,"A compelling horror book by Washington Irving, exploring themes of supernatural.",Supernatural
B0486,Northanger Abbey,Jane Austen,Horror,Supernatural,300,medium,3.9,1818,"A compelling horror book by Jane Austen, exploring themes of supernatural.",Supernatural
B0487,The Yellow Wallpaper,"Charlotte Perkins Gilman, Aric Cushing, Logan Thomas, SparkNotes, Bryan Hunt, A. J. Alexander, Steven Stern, Aileen Oracion, Twisted Classics, Anne Geer, Sara Barkat, Period Time Publishing, Félix Gerónimo, Agustín López Tobajas, Nicolae Sfetcu, Erminia Passannanti",Horror,Supernatural,300,medium,4.6,1892,"A compelling horror book by Charlotte Perkins Gilman, Aric Cushing, Logan Thomas, SparkNotes, Bryan Hunt, A. J. Alexander, Steven Stern, Aileen Oracion, Twisted Classics, Anne Geer, Sara Barkat, Period Time Publishing, Félix Gerónimo, Agustín López Tobajas, Nicolae Sfetcu, Erminia Passannanti, exploring themes of supernatural.",Supernatural
B0488,The Mayor of Casterbridge,Thomas Hardy,Horror,Supernatural,300,medium,3.8,1800,"A compelling horror book by Thomas Hardy, exploring themes of supernatural.",Supernatural
B0489,The Jewel of Seven Stars,Bram Stoker,Horror,Supernatural,300,medium,3.5,1902,"A compelling horror book by Bram Stoker, exploring themes of supernatural.",Supernatural
B0490,Herland,"Charlotte Perkins Gilman, Alex Goody, Eva Kumar, Evelynn D. Smith, Chavdar Georgiev, Booking, Aurora Irvine",Horror,Supernatural,300,medium,4.3,1915,"A compelling horror book by Charlotte Perkins Gilman, Alex Goody, Eva Kumar, Evelynn D. Smith, Chavdar Georgiev, Booking, Aurora Irvine, exploring themes of supernatural.",Supernatural
B0491,Bram Stoker's Dracula omnibus,"Bram Stoker, Mary Shelley, Robert Louis Stevenson, Danide, Núria Pradas, Carmen Gil, Bram Stoker, Juan Antonio Molina Foix, Mario Montalbán, Leonard Wolf, ClassyBookRead, BRAM STOCKER, BRAM STOKER, Anna Gasol Trullols, Destinyalready Creative Writing Ink, Bram Stroker, Fay Weldon, Bram Stoker., Bess Georges, Alba Pagán, David Stuart Davies, David Rogers, A. R. S. BEL, Ferdinand Du Chevalier, Abraham Stoker, Sarah Prescott, Alex Rouse, Bram Stoke, A. Nessi, Bram Stoker ",Horror,Supernatural,300,medium,3.5,1897,"A compelling horror book by Bram Stoker, Mary Shelley, Robert Louis Stevenson, Danide, Núria Pradas, Carmen Gil, Bram Stoker, Juan Antonio Molina Foix, Mario Montalbán, Leonard Wolf, ClassyBookRead, BRAM STOCKER, BRAM STOKER, Anna Gasol Trullols, Destinyalready Creative Writing Ink, Bram Stroker, Fay Weldon, Bram Stoker., Bess Georges, Alba Pagán, David Stuart Davies, David Rogers, A. R. S. BEL, Ferdinand Du Chevalier, Abraham Stoker, Sarah Prescott, Alex Rouse, Bram Stoke, A. Nessi, Bram Stoker , exploring themes of supernatural.",Supernatural
B0492,The Castle of Otranto,Horace Walpole,Horror,Supernatural,300,medium,3.5,1764,"A compelling horror book by Horace Walpole, exploring themes of supernatural.",Supernatural
B0493,Carmilla,Sheridan Le Fanu,Horror,Supernatural,300,medium,4.4,1871,"A compelling horror book by Sheridan Le Fanu, exploring themes of supernatural.",Supernatural
B0494,The Turn of the Screw,Henry James,Horror,Supernatural,300,medium,4.0,1898,"A compelling horror book by Henry James, exploring themes of supernatural.",Supernatural
B0495,The Invisible Man,H. G. Wells,Horror,Supernatural,300,medium,4.3,0,"A compelling horror book by H. G. Wells, exploring themes of supernatural.",Supernatural
B0496,The Murders in the Rue Morgue,Edgar Allan Poe,Horror,Supernatural,300,medium,4.1,1841,"A compelling horror book by Edgar Allan Poe, exploring themes of supernatural.",Supernatural
B0497,The Hobbit,J.R.R. Tolkien,Horror,Supernatural,300,medium,4.2,1937,"A compelling horror book by J.R.R. Tolkien, exploring themes of supernatural.",Supernatural
B0498,The King in Yellow,Robert W. Chambers,Horror,Supernatural,300,medium,3.7,1895,"A compelling horror book by Robert W. Chambers, exploring themes of supernatural.",Supernatural
B0499,The House of Seven Gables Readalong,Nathaniel Hawthorne,Horror,Supernatural,300,medium,4.0,1851,"A compelling horror book by Nathaniel Hawthorne, exploring themes of supernatural.",Supernatural
B0500,The Great God Pan,Arthur Machen,Horror,Supernatural,300,medium,4.1,1894,"A compelling horror book by Arthur Machen, exploring themes of supernatural.",Supernatural
B0501,The Narrative of Arthur Gordon Pym,Edgar Allan Poe,Horror,Supernatural,300,medium,4.3,1838,"A compelling horror book by Edgar Allan Poe, exploring themes of supernatural.",Supernatural
B0502,Dracula's Guest and Other Weird Stories,"Bram Stoker, Bram Stoker, Bram Bram Stoker",Horror,Supernatural,300,medium,3.7,1937,"A compelling horror book by Bram Stoker, Bram Stoker, Bram Bram Stoker, exploring themes of supernatural.",Supernatural
B0503,The Strange Case of Dr. Jekyll and Mr. Hyde,Robert Louis Stevenson,Horror,Supernatural,300,medium,4.1,1875,"A compelling horror book by Robert Louis Stevenson, exploring themes of supernatural.",Supernatural
B0504,The Magician,William Somerset Maugham,Horror,Supernatural,300,medium,4.3,1908,"A compelling horror book by William Somerset Maugham, exploring themes of supernatural.",Supernatural
B0505,The Island of Dr. Moreau,H. G. Wells,Horror,Supernatural,300,medium,3.8,1896,"A compelling horror book by H. G. Wells, exploring themes of supernatural.",Supernatural
B0506,Dracula / Sign of Four,"Anne Collins, Margaret Tarner, Bram Stoker, Arthur Conan Doyle, Maisha Books, Mary Shelley, Robert Louis Stevenson, Bram Storker, M. Bram Stocker, M. Philippe Ballin, Mrs Eve Paul-Margueritte in 1920, Bram Stolker, Bram Stoker, Bram BRAM STOKER, Braum Stoker, BramStoker, Warren Publishing Company, Esis Nem, Mr Bram Stoker, Paper Mill Press Bram Stoker, Tor, Books, and Stoker, Bram, BRAM STOKER, Bram Bram Stoker, Gustavo Aguilera, Classical Comics, Nik Maguire, Moon Dragon, Collectifs, Julio Rodríguez Puértolas, Hutchinson Emily, Period Time Publishing, D. P. Stevens Edition, Bram Stoker (Auteur), Bryan Hunt, A. J. Alexander, Classic Collections, Stoker, Bram, Hughs, William, Stoker, Heinz Widtmann, B. Stoker, Yordi Abreu, Bi Classics, Alex Stewart, Si tuo ke, BRAM STOCKER - E. NOBATI, Tabib Haider, bram stroker, Matthew Corrigan, Bram Stocker, Fernando Fernández, Anna Gasol Trullols, Andrew Struthers, Bram stoker, bram stoker, Bram Bram, HellBound Books Publishing LLC, Christina Widmann",Horror,Supernatural,300,medium,4.5,1897,"A compelling horror book by Anne Collins, Margaret Tarner, Bram Stoker, Arthur Conan Doyle, Maisha Books, Mary Shelley, Robert Louis Stevenson, Bram Storker, M. Bram Stocker, M. Philippe Ballin, Mrs Eve Paul-Margueritte in 1920, Bram Stolker, Bram Stoker, Bram BRAM STOKER, Braum Stoker, BramStoker, Warren Publishing Company, Esis Nem, Mr Bram Stoker, Paper Mill Press Bram Stoker, Tor, Books, and Stoker, Bram, BRAM STOKER, Bram Bram Stoker, Gustavo Aguilera, Classical Comics, Nik Maguire, Moon Dragon, Collectifs, Julio Rodríguez Puértolas, Hutchinson Emily, Period Time Publishing, D. P. Stevens Edition, Bram Stoker (Auteur), Bryan Hunt, A. J. Alexander, Classic Collections, Stoker, Bram, Hughs, William, Stoker, Heinz Widtmann, B. Stoker, Yordi Abreu, Bi Classics, Alex Stewart, Si tuo ke, BRAM STOCKER - E. NOBATI, Tabib Haider, bram stroker, Matthew Corrigan, Bram Stocker, Fernando Fernández, Anna Gasol Trullols, Andrew Struthers, Bram stoker, bram stoker, Bram Bram, HellBound Books Publishing LLC, Christina Widmann, exploring themes of supernatural.",Supernatural
B0507,The Raven,Edgar Allan Poe,Horror,Supernatural,300,medium,3.9,1845,"A compelling horror book by Edgar Allan Poe, exploring themes of supernatural.",Supernatural
B0508,The Haunted Hotel,Wilkie Collins,Horror,Supernatural,300,medium,3.8,1878,"A compelling horror book by Wilkie Collins, exploring themes of supernatural.",Supernatural
B0509,The Willows,Algernon Blackwood,Horror,Supernatural,300,medium,4.7,2002,"A compelling horror book by Algernon Blackwood, exploring themes of supernatural.",Supernatural
B0510,Beyond the Black River,Robert E. Howard,Horror,Supernatural,300,medium,4.1,2007,"A compelling horror book by Robert E. Howard, exploring themes of supernatural.",Supernatural
B0511,Fahrenheit 451,Ray Bradbury,Horror,Supernatural,300,medium,4.0,1953,"A compelling horror book by Ray Bradbury, exploring themes of supernatural.",Supernatural
B0512,The White People,Arthur Machen,Horror,Supernatural,300,medium,3.5,2004,"A compelling horror book by Arthur Machen, exploring themes of supernatural.",Supernatural
B0513,Daisy Miller,Henry James,Horror,Supernatural,300,medium,3.8,1877,"A compelling horror book by Henry James, exploring themes of supernatural.",Supernatural
B0514,The Haunted Man and the Ghost's Bargain,"Charles Dickens, John Tenniel, Frank Stone",Horror,Supernatural,300,medium,4.5,1848,"A compelling horror book by Charles Dickens, John Tenniel, Frank Stone, exploring themes of supernatural.",Supernatural
B0515,The Fall of the House of Usher,Edgar Allan Poe,Horror,Supernatural,300,medium,4.7,1704,"A compelling horror book by Edgar Allan Poe, exploring themes of supernatural.",Supernatural
B0516,Poems,Percy Bysshe Shelley,Horror,Supernatural,300,medium,4.5,1800,"A compelling horror book by Percy Bysshe Shelley, exploring themes of supernatural.",Supernatural
B0517,The Book of Dreams and Ghosts,Andrew Lang,Horror,Supernatural,300,medium,3.5,1897,"A compelling horror book by Andrew Lang, exploring themes of supernatural.",Supernatural
B0518,"House Of The Vampire, The",George Sylvester Viereck,Horror,Supernatural,300,medium,4.2,1907,"A compelling horror book by George Sylvester Viereck, exploring themes of supernatural.",Supernatural
B0519,Witch Wood,John Buchan,Horror,Supernatural,300,medium,4.7,1927,"A compelling horror book by John Buchan, exploring themes of supernatural.",Supernatural
B0520,Uncle Silas,Sheridan Le Fanu,Horror,Supernatural,300,medium,3.5,1864,"A compelling horror book by Sheridan Le Fanu, exploring themes of supernatural.",Supernatural
B0521,The Beetle. A Mystery,Richard Marsh,Horror,Supernatural,300,medium,3.8,1897,"A compelling horror book by Richard Marsh, exploring themes of supernatural.",Supernatural
B0522,The Mysteries of Udolpho,Ann Radcliffe,Horror,Supernatural,300,medium,4.5,1794,"A compelling horror book by Ann Radcliffe, exploring themes of supernatural.",Supernatural
B0523,Dr. Nikola's Experiment,Guy Boothby,Horror,Supernatural,300,medium,3.9,1981,"A compelling horror book by Guy Boothby, exploring themes of supernatural.",Supernatural
B0524,The Hidden Children,Robert W. Chambers,Horror,Supernatural,300,medium,4.1,1914,"A compelling horror book by Robert W. Chambers, exploring themes of supernatural.",Supernatural
B0525,The Hill of Dreams,Arthur Machen,Horror,Supernatural,300,medium,3.6,1907,"A compelling horror book by Arthur Machen, exploring themes of supernatural.",Supernatural
